item_id,condition,eval_prefix,continuation,continuation_sum_logprob,continuation_mean_logprob,model,continuation_sum_surprisal,continuation_mean_surprisal,count,log_count
39,probable,He lit a candle using,a match.,-9.61321258544922,-3.20440419514974,gpt2,9.61321258544922,3.20440419514974,975,6.882437470997847
39,improbable,He lit a candle using,a blowtorch.,-11.420082092285156,-2.284016418457031,gpt2,11.420082092285156,2.284016418457031,17,2.833213344056216
39,impossible,He lit a candle using,yogurt.,-15.256477355957031,-7.628238677978516,gpt2,15.256477355957031,7.628238677978516,521,6.255750041753367
39,inconceivable,He lit a candle using,surprises.,-17.89142608642578,-8.94571304321289,gpt2,17.89142608642578,8.94571304321289,755,6.626717749249025
39,inconceivable_syntactic,He lit a candle using,does.,-18.37366485595703,-9.186832427978516,gpt2,18.37366485595703,9.186832427978516,86331,11.365944024621301
40,probable,He made a sandwich using,bread.,-8.329681396484375,-4.164840698242188,gpt2,8.329681396484375,4.164840698242188,4474,8.406038142050075
40,improbable,He made a sandwich using,lettuce.,-8.433586120605469,-4.216793060302734,gpt2,8.433586120605469,4.216793060302734,465,6.142037405587356
40,impossible,He made a sandwich using,a star.,-15.665626525878906,-5.221875508626302,gpt2,15.665626525878906,5.221875508626302,1067,6.9726062513017535
40,inconceivable,He made a sandwich using,a mile.,-19.093093872070312,-6.3643646240234375,gpt2,19.093093872070312,6.3643646240234375,1096,6.999422467507961
40,inconceivable_syntactic,He made a sandwich using,went.,-19.0372314453125,-9.51861572265625,gpt2,19.0372314453125,9.51861572265625,42410,10.655139462468636
41,probable,He made a smoothie using,a blender.,-8.530494689941406,-2.8434982299804688,gpt2,8.530494689941406,2.8434982299804688,141,4.948759890378168
41,improbable,He made a smoothie using,a whisk.,-11.006736755371094,-3.6689122517903647,gpt2,11.006736755371094,3.6689122517903647,45,3.8066624897703196
41,impossible,He made a smoothie using,wind.,-14.46630859375,-7.233154296875,gpt2,14.46630859375,7.233154296875,12744,9.452815851589884
41,inconceivable,He made a smoothie using,decades.,-21.31206321716309,-10.656031608581545,gpt2,21.31206321716309,10.656031608581545,8172,9.008468955937513
41,inconceivable_syntactic,He made a smoothie using,gave.,-19.16210174560547,-9.581050872802734,gpt2,19.16210174560547,9.581050872802734,24520,10.107244390050148
42,probable,He melted a chocolate bar using,a stove.,-9.965103149414062,-3.3217010498046875,gpt2,9.965103149414062,3.3217010498046875,49,3.8918202981106265
42,improbable,He melted a chocolate bar using,a radiator.,-12.655731201171877,-4.218577067057292,gpt2,12.655731201171877,4.218577067057292,50,3.912023005428146
42,impossible,He melted a chocolate bar using,a napkin.,-9.632904052734377,-2.4082260131835938,gpt2,9.632904052734377,2.4082260131835938,61,4.110873864173311
42,inconceivable,He melted a chocolate bar using,a promise.,-16.885147094726562,-5.628382364908855,gpt2,16.885147094726562,5.628382364908855,630,6.4457198193855785
42,inconceivable_syntactic,He melted a chocolate bar using,took.,-20.12805938720703,-10.064029693603516,gpt2,20.12805938720703,10.064029693603516,43553,10.681733866245636
43,probable,He opened a jar using,his hands.,-7.242881774902344,-2.414293924967448,gpt2,7.242881774902344,2.414293924967448,3473,8.152774052744075
43,improbable,He opened a jar using,his feet.,-10.008995056152344,-3.3363316853841147,gpt2,10.008995056152344,3.3363316853841147,1893,7.545918151209323
43,impossible,He opened a jar using,his mind.,-11.055572509765623,-3.6851908365885415,gpt2,11.055572509765623,3.6851908365885415,2752,7.920083199053234
43,inconceivable,He opened a jar using,an opinion.,-18.593292236328125,-6.197764078776042,gpt2,18.593292236328125,6.197764078776042,819,6.70808408385307
43,inconceivable_syntactic,He opened a jar using,never.,-17.057891845703125,-8.528945922851562,gpt2,17.057891845703125,8.528945922851562,67512,11.120060638837803
44,probable,He packed a suit inside,a suitcase.,-8.010940551757812,-2.670313517252604,gpt2,8.010940551757812,2.670313517252604,122,4.804021044733257
44,improbable,He packed a suit inside,a pocket.,-11.29314422607422,-3.7643814086914062,gpt2,11.29314422607422,3.7643814086914062,295,5.68697535633982
44,impossible,He packed a suit inside,a raspberry.,-19.363601684570312,-6.4545338948567705,gpt2,19.363601684570312,6.4545338948567705,38,3.6375861597263857
44,inconceivable,He packed a suit inside,a groan.,-20.206039428710938,-5.051509857177734,gpt2,20.206039428710938,5.051509857177734,80,4.382026634673881
44,inconceivable_syntactic,He packed a suit inside,got.,-20.811203002929688,-10.405601501464844,gpt2,20.811203002929688,10.405601501464844,62378,11.04096792808962
45,probable,He painted a wall using,a brush.,-7.729881286621094,-2.5766270955403647,gpt2,7.729881286621094,2.5766270955403647,212,5.356586274672012
45,improbable,He painted a wall using,a mop.,-14.51201629638672,-3.62800407409668,gpt2,14.51201629638672,3.62800407409668,37,3.6109179126442243
45,impossible,He painted a wall using,a bathtub.,-13.21002960205078,-3.3025074005126958,gpt2,13.21002960205078,3.3025074005126958,56,4.02535169073515
45,inconceivable,He painted a wall using,a whisper.,-17.307151794433594,-5.769050598144531,gpt2,17.307151794433594,5.769050598144531,291,5.673323267171493
45,inconceivable_syntactic,He painted a wall using,decide.,-21.02062225341797,-10.510311126708984,gpt2,21.02062225341797,10.510311126708984,8214,9.013595294516504
46,probable,He paved a road using,cement.,-8.707069396972656,-4.353534698486328,gpt2,8.707069396972656,4.353534698486328,2126,7.661997558901893
46,improbable,He paved a road using,seashells.,-14.053718566894531,-3.513429641723633,gpt2,14.053718566894531,3.513429641723633,31,3.4339872044851463
46,impossible,He paved a road using,a comet.,-16.12682342529297,-5.375607808430989,gpt2,16.12682342529297,5.375607808430989,57,4.04305126783455
46,inconceivable,He paved a road using,happiness.,-14.629402160644531,-7.314701080322266,gpt2,14.629402160644531,7.314701080322266,2914,7.97728198675515
46,inconceivable_syntactic,He paved a road using,although.,-21.290802001953125,-10.645401000976562,gpt2,21.290802001953125,10.645401000976562,22446,10.018867703576202
47,probable,He plucked a hair using,tweezers.,-7.619075775146484,-1.904768943786621,gpt2,7.619075775146484,1.904768943786621,113,4.727387818712341
47,improbable,He plucked a hair using,tongs.,-9.166397094726562,-3.0554656982421875,gpt2,9.166397094726562,3.0554656982421875,158,5.062595033026967
47,impossible,He plucked a hair using,a spoon.,-9.104499816894531,-3.034833272298177,gpt2,9.104499816894531,3.034833272298177,261,5.564520407322694
47,inconceivable,He plucked a hair using,sympathy.,-13.822257995605469,-6.911128997802734,gpt2,13.822257995605469,6.911128997802734,1707,7.442492722794441
47,inconceivable_syntactic,He plucked a hair using,since.,-21.198036193847656,-10.599018096923828,gpt2,21.198036193847656,10.599018096923828,70555,11.164147826491861
48,probable,He polished jewelry using,a cloth.,-11.986244201660156,-3.995414733886719,gpt2,11.986244201660156,3.995414733886719,172,5.147494476813453
48,improbable,He polished jewelry using,a shirt.,-14.94024658203125,-4.980082194010417,gpt2,14.94024658203125,4.980082194010417,243,5.493061443340548
48,impossible,He polished jewelry using,a chainsaw.,-11.056869506835938,-2.7642173767089844,gpt2,11.056869506835938,2.7642173767089844,44,3.784189633918261
48,inconceivable,He polished jewelry using,music.,-11.467300415039062,-5.733650207519531,gpt2,11.467300415039062,5.733650207519531,21143,9.95906416042487
48,inconceivable_syntactic,He polished jewelry using,know.,-18.015113830566406,-9.007556915283203,gpt2,18.015113830566406,9.007556915283203,132036,11.790829891657912
49,probable,He popped a balloon using,a thumbtack.,-14.465919494628906,-2.893183898925781,gpt2,14.465919494628906,2.893183898925781,6,1.791759469228055
49,improbable,He popped a balloon using,a spear.,-11.110610961914062,-3.703536987304688,gpt2,11.110610961914062,3.703536987304688,140,4.941642422609304
49,impossible,He popped a balloon using,cotton balls.,-13.076622009277344,-4.358874003092448,gpt2,13.076622009277344,4.358874003092448,19,2.9444389791664403
49,inconceivable,He popped a balloon using,a story.,-15.735832214355469,-5.245277404785156,gpt2,15.735832214355469,5.245277404785156,2744,7.917171988845776
49,inconceivable_syntactic,He popped a balloon using,because.,-19.86707305908203,-9.933536529541016,gpt2,19.86707305908203,9.933536529541016,140150,11.850468556592935
50,probable,He removed a stain using,bleach.,-7.340507507324219,-3.670253753662109,gpt2,7.340507507324219,3.670253753662109,269,5.594711379601839
50,improbable,He removed a stain using,vinegar.,-8.976287841796875,-4.4881439208984375,gpt2,8.976287841796875,4.4881439208984375,1193,7.084226422097916
50,impossible,He removed a stain using,dirt.,-11.15312957763672,-5.576564788818359,gpt2,11.15312957763672,5.576564788818359,2624,7.8724551500639794
50,inconceivable,He removed a stain using,truth.,-18.844825744628903,-9.422412872314451,gpt2,18.844825744628903,9.422412872314451,13635,9.52039529527969
50,inconceivable_syntactic,He removed a stain using,would.,-19.80326461791992,-9.90163230895996,gpt2,19.80326461791992,9.90163230895996,284609,12.558871587468873
51,probable,He rinsed fruit using,a sink.,-10.192420959472656,-3.397473653157552,gpt2,10.192420959472656,3.397473653157552,151,5.017279836814924
51,improbable,He rinsed fruit using,a hose.,-6.995552062988281,-2.3318506876627603,gpt2,6.995552062988281,2.3318506876627603,112,4.718498871295094
51,impossible,He rinsed fruit using,a clock.,-14.392356872558594,-4.797452290852864,gpt2,14.392356872558594,4.797452290852864,410,6.016157159698354
51,inconceivable,He rinsed fruit using,a giggle.,-17.1668701171875,-4.291717529296875,gpt2,17.1668701171875,4.291717529296875,37,3.6109179126442243
51,inconceivable_syntactic,He rinsed fruit using,create.,-18.66645812988281,-9.333229064941406,gpt2,18.66645812988281,9.333229064941406,32407,10.38612972782783
52,probable,He sewed a shirt using,a needle.,-8.885795593261719,-2.9619318644205728,gpt2,8.885795593261719,2.9619318644205728,290,5.66988092298052
52,improbable,He sewed a shirt using,a toothpick.,-10.862075805664062,-2.715518951416016,gpt2,10.862075805664062,2.715518951416016,70,4.248495242049359
52,impossible,He sewed a shirt using,a potato.,-13.636062622070312,-4.5453542073567705,gpt2,13.636062622070312,4.5453542073567705,99,4.59511985013459
52,inconceivable,He sewed a shirt using,thunder.,-16.160934448242188,-8.080467224121094,gpt2,16.160934448242188,8.080467224121094,1563,7.354362330421477
52,inconceivable_syntactic,He sewed a shirt using,upon.,-21.70189666748047,-10.850948333740234,gpt2,21.70189666748047,10.850948333740234,43869,10.68896319927999
53,probable,He shattered a window using,a stone.,-9.85675048828125,-3.28558349609375,gpt2,9.85675048828125,3.28558349609375,695,6.543911845564792
53,improbable,He shattered a window using,a frisbee.,-13.310943603515623,-2.662188720703125,gpt2,13.310943603515623,2.662188720703125,6,1.791759469228055
53,impossible,He shattered a window using,confetti.,-13.719734191894531,-4.573244730631511,gpt2,13.719734191894531,4.573244730631511,73,4.290459441148391
53,inconceivable,He shattered a window using,a concept.,-18.380050659179688,-6.126683553059896,gpt2,18.380050659179688,6.126683553059896,715,6.5722825426940075
53,inconceivable_syntactic,He shattered a window using,must.,-19.517349243164062,-9.758674621582031,gpt2,19.517349243164062,9.758674621582031,87033,11.374042636061565
54,probable,He shaved his beard using,a razor.,-4.1180267333984375,-1.3726755777994792,gpt2,4.1180267333984375,1.3726755777994792,148,4.997212273764115
54,improbable,He shaved his beard using,a knife.,-7.051307678222656,-2.3504358927408853,gpt2,7.051307678222656,2.3504358927408853,872,6.77078942390898
54,impossible,He shaved his beard using,a teabag.,-17.717811584472656,-3.543562316894531,gpt2,17.717811584472656,3.543562316894531,2,0.6931471805599453
54,inconceivable,He shaved his beard using,a belief.,-19.31187438964844,-6.4372914632161455,gpt2,19.31187438964844,6.4372914632161455,426,6.054439346269371
54,inconceivable_syntactic,He shaved his beard using,now.,-16.224571228027344,-8.112285614013672,gpt2,16.224571228027344,8.112285614013672,131006,11.782998402661148
55,probable,He smashed a pumpkin using,a hammer.,-5.387786865234375,-1.795928955078125,gpt2,5.387786865234375,1.795928955078125,266,5.583496308781699
55,improbable,He smashed a pumpkin using,a boulder.,-12.344085693359377,-4.114695231119792,gpt2,12.344085693359377,4.114695231119792,52,3.9512437185814275
55,impossible,He smashed a pumpkin using,a leaf.,-12.910057067871094,-4.303352355957031,gpt2,12.910057067871094,4.303352355957031,415,6.028278520230698
55,inconceivable,He smashed a pumpkin using,a number.,-17.758766174316406,-5.919588724772136,gpt2,17.758766174316406,5.919588724772136,16442,9.707594315712079
55,inconceivable_syntactic,He smashed a pumpkin using,remember.,-19.76206970214844,-9.88103485107422,gpt2,19.76206970214844,9.88103485107422,16488,9.710388122570295
56,probable,He split a log using,an axe.,-10.024620056152344,-3.341540018717448,gpt2,10.024620056152344,3.341540018717448,122,4.804021044733257
56,improbable,He split a log using,a saw.,-10.17120361328125,-3.3904012044270835,gpt2,10.17120361328125,3.3904012044270835,146,4.983606621708336
56,impossible,He split a log using,a feather.,-12.80756378173828,-4.269187927246094,gpt2,12.80756378173828,4.269187927246094,147,4.990432586778736
56,inconceivable,He split a log using,a gasp.,-17.624366760253906,-5.874788920084636,gpt2,17.624366760253906,5.874788920084636,77,4.343805421853684
56,inconceivable_syntactic,He split a log using,forward.,-16.847686767578125,-8.423843383789062,gpt2,16.847686767578125,8.423843383789062,21720,9.985988774047872
57,probable,He squeezed juice from,an orange.,-11.031597137451172,-3.677199045817057,gpt2,11.031597137451172,3.677199045817057,274,5.6131281063880705
57,improbable,He squeezed juice from,meat.,-13.451122283935549,-6.725561141967773,gpt2,13.451122283935549,6.725561141967773,6566,8.789660098061537
57,impossible,He squeezed juice from,an envelope.,-10.905757904052734,-3.6352526346842446,gpt2,10.905757904052734,3.6352526346842446,267,5.58724865840025
57,inconceivable,He squeezed juice from,a mumble.,-18.949726104736328,-4.737431526184082,gpt2,18.949726104736328,4.737431526184082,10,2.302585092994046
57,inconceivable_syntactic,He squeezed juice from,did.,-19.58338165283203,-9.791690826416016,gpt2,19.58338165283203,9.791690826416016,126438,11.747507348425268
58,probable,He squished a blueberry using,his finger.,-5.987312316894531,-1.995770772298177,gpt2,5.987312316894531,1.995770772298177,442,6.091309882077698
58,improbable,He squished a blueberry using,his nose.,-6.708160400390625,-2.236053466796875,gpt2,6.708160400390625,2.236053466796875,585,6.371611847231857
58,impossible,He squished a blueberry using,his breath.,-9.969757080078123,-3.323252360026041,gpt2,9.969757080078123,3.323252360026041,601,6.398594934535208
58,inconceivable,He squished a blueberry using,a sight.,-18.168968200683597,-6.056322733561198,gpt2,18.168968200683597,6.056322733561198,221,5.3981627015177525
58,inconceivable_syntactic,He squished a blueberry using,hence.,-23.55630874633789,-11.778154373168944,gpt2,23.55630874633789,11.778154373168944,8576,9.056722883310583
