rt,stimulus,response,task_type,correct_response,attemps,trial_type,trial_index,time_elapsed,internal_node_id,subject_id,study_id,session_id,rng_seed,correct,attempts,session_file_id
4399,Could someone find an alligator under their bed?,0,practice,1,1,html-keyboard-response,3,42585,0.0-1.0-0.2,anon_subject_192,659f04805339f753c1b65235,65a02a8b15177d3861dbe02e,0.7261492057711199,False,0,session-65a02c23dc123
5848,Could someone pour a glass of honey?,1,practice,1,1,html-keyboard-response,4,48434,0.0-1.0-0.3,anon_subject_192,659f04805339f753c1b65235,65a02a8b15177d3861dbe02e,0.7261492057711199,True,0,session-65a02c23dc123
4655,Could someone put the moon in a soda can?,0,practice,0,1,html-keyboard-response,5,53090,0.0-1.0-0.4,anon_subject_192,659f04805339f753c1b65235,65a02a8b15177d3861dbe02e,0.7261492057711199,True,0,session-65a02c23dc123
5711,Could someone lock a door with a day?,0,practice,0,1,html-keyboard-response,6,58802,0.0-1.0-0.5,anon_subject_192,659f04805339f753c1b65235,65a02a8b15177d3861dbe02e,0.7261492057711199,True,0,session-65a02c23dc123
4694,Could someone eat vegetables for dinner?,1,practice,1,1,html-keyboard-response,7,63498,0.0-1.0-0.6,anon_subject_192,659f04805339f753c1b65235,65a02a8b15177d3861dbe02e,0.7261492057711199,True,0,session-65a02c23dc123
3247,Could someone smash a pumpkin with sadness?,0,practice,0,1,html-keyboard-response,8,66746,0.0-1.0-0.7,anon_subject_192,659f04805339f753c1b65235,65a02a8b15177d3861dbe02e,0.7261492057711199,True,0,session-65a02c23dc123
64157,Could someone drink a glass of water?,1,practice,1,1,html-keyboard-response,9,138650,0.0-1.1-0.8,anon_subject_192,659f04805339f753c1b65235,65a02a8b15177d3861dbe02e,0.7261492057711199,True,1,session-65a02c23dc123
6847,Could someone move furniture with their mind?,0,practice,0,1,html-keyboard-response,10,145498,0.0-1.1-0.9,anon_subject_192,659f04805339f753c1b65235,65a02a8b15177d3861dbe02e,0.7261492057711199,True,1,session-65a02c23dc123
3392,Could someone find an alligator under their bed?,1,practice,1,1,html-keyboard-response,11,148890,0.0-1.1-0.10,anon_subject_192,659f04805339f753c1b65235,65a02a8b15177d3861dbe02e,0.7261492057711199,True,1,session-65a02c23dc123
26832,Could someone pour a glass of honey?,1,practice,1,1,html-keyboard-response,12,175723,0.0-1.1-0.11,anon_subject_192,659f04805339f753c1b65235,65a02a8b15177d3861dbe02e,0.7261492057711199,True,1,session-65a02c23dc123
2009,Could someone put the moon in a soda can?,0,practice,0,1,html-keyboard-response,13,177733,0.0-1.1-0.12,anon_subject_192,659f04805339f753c1b65235,65a02a8b15177d3861dbe02e,0.7261492057711199,True,1,session-65a02c23dc123
1684,Could someone lock a door with a day?,0,practice,0,1,html-keyboard-response,14,179418,0.0-1.1-0.13,anon_subject_192,659f04805339f753c1b65235,65a02a8b15177d3861dbe02e,0.7261492057711199,True,1,session-65a02c23dc123
1513,Could someone eat vegetables for dinner?,1,practice,1,1,html-keyboard-response,15,180932,0.0-1.1-0.14,anon_subject_192,659f04805339f753c1b65235,65a02a8b15177d3861dbe02e,0.7261492057711199,True,1,session-65a02c23dc123
1646,Could someone smash a pumpkin with sadness?,0,practice,0,1,html-keyboard-response,16,182580,0.0-1.1-0.15,anon_subject_192,659f04805339f753c1b65235,65a02a8b15177d3861dbe02e,0.7261492057711199,True,1,session-65a02c23dc123
1667,Could someone drink a glass of water?,1,practice,1,1,html-keyboard-response,1,10714,0.0-1.0-0.0,anon_subject_69,659f04805339f753c1b65235,65a0471c5068c51fec46d7ee,0.492064134132981,True,0,session-65a047aba18b0
2069,Could someone move furniture with their mind?,0,practice,0,1,html-keyboard-response,2,12785,0.0-1.0-0.1,anon_subject_69,659f04805339f753c1b65235,65a0471c5068c51fec46d7ee,0.492064134132981,True,0,session-65a047aba18b0
2056,Could someone find an alligator under their bed?,1,practice,1,1,html-keyboard-response,3,14842,0.0-1.0-0.2,anon_subject_69,659f04805339f753c1b65235,65a0471c5068c51fec46d7ee,0.492064134132981,True,0,session-65a047aba18b0
2391,Could someone pour a glass of honey?,1,practice,1,1,html-keyboard-response,4,17233,0.0-1.0-0.3,anon_subject_69,659f04805339f753c1b65235,65a0471c5068c51fec46d7ee,0.492064134132981,True,0,session-65a047aba18b0
2887,Could someone put the moon in a soda can?,0,practice,0,1,html-keyboard-response,5,20121,0.0-1.0-0.4,anon_subject_69,659f04805339f753c1b65235,65a0471c5068c51fec46d7ee,0.492064134132981,True,0,session-65a047aba18b0
2007,Could someone lock a door with a day?,0,practice,0,1,html-keyboard-response,6,22129,0.0-1.0-0.5,anon_subject_69,659f04805339f753c1b65235,65a0471c5068c51fec46d7ee,0.492064134132981,True,0,session-65a047aba18b0
1536,Could someone eat vegetables for dinner?,1,practice,1,1,html-keyboard-response,7,23665,0.0-1.0-0.6,anon_subject_69,659f04805339f753c1b65235,65a0471c5068c51fec46d7ee,0.492064134132981,True,0,session-65a047aba18b0
2361,Could someone smash a pumpkin with sadness?,0,practice,0,1,html-keyboard-response,8,26026,0.0-1.0-0.7,anon_subject_69,659f04805339f753c1b65235,65a0471c5068c51fec46d7ee,0.492064134132981,True,0,session-65a047aba18b0
1604,Could someone drink a glass of water?,1,practice,1,1,html-keyboard-response,1,10207,0.0-1.0-0.0,anon_subject_149,659f04805339f753c1b65235,65a0473a461451c85ed4f43e,0.9785815176210615,True,0,session-65a0479944049
1753,Could someone move furniture with their mind?,0,practice,0,1,html-keyboard-response,2,11962,0.0-1.0-0.1,anon_subject_149,659f04805339f753c1b65235,65a0473a461451c85ed4f43e,0.9785815176210615,True,0,session-65a0479944049
2037,Could someone find an alligator under their bed?,1,practice,1,1,html-keyboard-response,3,13999,0.0-1.0-0.2,anon_subject_149,659f04805339f753c1b65235,65a0473a461451c85ed4f43e,0.9785815176210615,True,0,session-65a0479944049
1200,Could someone pour a glass of honey?,1,practice,1,1,html-keyboard-response,4,15201,0.0-1.0-0.3,anon_subject_149,659f04805339f753c1b65235,65a0473a461451c85ed4f43e,0.9785815176210615,True,0,session-65a0479944049
2354,Could someone put the moon in a soda can?,0,practice,0,1,html-keyboard-response,5,17556,0.0-1.0-0.4,anon_subject_149,659f04805339f753c1b65235,65a0473a461451c85ed4f43e,0.9785815176210615,True,0,session-65a0479944049
1492,Could someone lock a door with a day?,0,practice,0,1,html-keyboard-response,6,19049,0.0-1.0-0.5,anon_subject_149,659f04805339f753c1b65235,65a0473a461451c85ed4f43e,0.9785815176210615,True,0,session-65a0479944049
1366,Could someone eat vegetables for dinner?,1,practice,1,1,html-keyboard-response,7,20417,0.0-1.0-0.6,anon_subject_149,659f04805339f753c1b65235,65a0473a461451c85ed4f43e,0.9785815176210615,True,0,session-65a0479944049
1598,Could someone smash a pumpkin with sadness?,0,practice,0,1,html-keyboard-response,8,22016,0.0-1.0-0.7,anon_subject_149,659f04805339f753c1b65235,65a0473a461451c85ed4f43e,0.9785815176210615,True,0,session-65a0479944049
2575,Could someone drink a glass of water?,1,practice,1,1,html-keyboard-response,1,19503,0.0-1.0-0.0,anon_subject_122,659f04805339f753c1b65235,65a03fd56bac4df6251b8e9a,0.2970422426465522,True,0,session-65a0405d43889
2424,Could someone move furniture with their mind?,0,practice,0,1,html-keyboard-response,2,21927,0.0-1.0-0.1,anon_subject_122,659f04805339f753c1b65235,65a03fd56bac4df6251b8e9a,0.2970422426465522,True,0,session-65a0405d43889
2360,Could someone find an alligator under their bed?,1,practice,1,1,html-keyboard-response,3,24287,0.0-1.0-0.2,anon_subject_122,659f04805339f753c1b65235,65a03fd56bac4df6251b8e9a,0.2970422426465522,True,0,session-65a0405d43889
2137,Could someone pour a glass of honey?,1,practice,1,1,html-keyboard-response,4,26425,0.0-1.0-0.3,anon_subject_122,659f04805339f753c1b65235,65a03fd56bac4df6251b8e9a,0.2970422426465522,True,0,session-65a0405d43889
2759,Could someone put the moon in a soda can?,0,practice,0,1,html-keyboard-response,5,29185,0.0-1.0-0.4,anon_subject_122,659f04805339f753c1b65235,65a03fd56bac4df6251b8e9a,0.2970422426465522,True,0,session-65a0405d43889
4127,Could someone lock a door with a day?,0,practice,0,1,html-keyboard-response,6,33312,0.0-1.0-0.5,anon_subject_122,659f04805339f753c1b65235,65a03fd56bac4df6251b8e9a,0.2970422426465522,True,0,session-65a0405d43889
1551,Could someone eat vegetables for dinner?,1,practice,1,1,html-keyboard-response,7,34864,0.0-1.0-0.6,anon_subject_122,659f04805339f753c1b65235,65a03fd56bac4df6251b8e9a,0.2970422426465522,True,0,session-65a0405d43889
2205,Could someone smash a pumpkin with sadness?,0,practice,0,1,html-keyboard-response,8,37071,0.0-1.0-0.7,anon_subject_122,659f04805339f753c1b65235,65a03fd56bac4df6251b8e9a,0.2970422426465522,True,0,session-65a0405d43889
2756,Could someone drink a glass of water?,1,practice,1,1,html-keyboard-response,1,19763,0.0-1.0-0.0,anon_subject_260,659f04805339f753c1b65235,65a05a7e0f99dc411697c9da,0.41642503139060016,True,0,session-65a05ae85fd46
1235,Could someone move furniture with their mind?,0,practice,0,1,html-keyboard-response,2,21000,0.0-1.0-0.1,anon_subject_260,659f04805339f753c1b65235,65a05a7e0f99dc411697c9da,0.41642503139060016,True,0,session-65a05ae85fd46
1648,Could someone find an alligator under their bed?,1,practice,1,1,html-keyboard-response,3,22649,0.0-1.0-0.2,anon_subject_260,659f04805339f753c1b65235,65a05a7e0f99dc411697c9da,0.41642503139060016,True,0,session-65a05ae85fd46
1527,Could someone pour a glass of honey?,1,practice,1,1,html-keyboard-response,4,24177,0.0-1.0-0.3,anon_subject_260,659f04805339f753c1b65235,65a05a7e0f99dc411697c9da,0.41642503139060016,True,0,session-65a05ae85fd46
1471,Could someone put the moon in a soda can?,0,practice,0,1,html-keyboard-response,5,25649,0.0-1.0-0.4,anon_subject_260,659f04805339f753c1b65235,65a05a7e0f99dc411697c9da,0.41642503139060016,True,0,session-65a05ae85fd46
1867,Could someone lock a door with a day?,0,practice,0,1,html-keyboard-response,6,27517,0.0-1.0-0.5,anon_subject_260,659f04805339f753c1b65235,65a05a7e0f99dc411697c9da,0.41642503139060016,True,0,session-65a05ae85fd46
1215,Could someone eat vegetables for dinner?,1,practice,1,1,html-keyboard-response,7,28732,0.0-1.0-0.6,anon_subject_260,659f04805339f753c1b65235,65a05a7e0f99dc411697c9da,0.41642503139060016,True,0,session-65a05ae85fd46
1427,Could someone smash a pumpkin with sadness?,0,practice,0,1,html-keyboard-response,8,30160,0.0-1.0-0.7,anon_subject_260,659f04805339f753c1b65235,65a05a7e0f99dc411697c9da,0.41642503139060016,True,0,session-65a05ae85fd46
2499,Could someone drink a glass of water?,1,practice,1,1,html-keyboard-response,1,21618,0.0-1.0-0.0,anon_subject_18,659f04805339f753c1b65235,65a03fde5747bb3166d4efa7,0.22086302821812365,True,0,session-65a0406e32d44
2405,Could someone move furniture with their mind?,0,practice,0,1,html-keyboard-response,2,24025,0.0-1.0-0.1,anon_subject_18,659f04805339f753c1b65235,65a03fde5747bb3166d4efa7,0.22086302821812365,True,0,session-65a0406e32d44
3868,Could someone find an alligator under their bed?,0,practice,1,1,html-keyboard-response,3,27894,0.0-1.0-0.2,anon_subject_18,659f04805339f753c1b65235,65a03fde5747bb3166d4efa7,0.22086302821812365,False,0,session-65a0406e32d44
3283,Could someone pour a glass of honey?,1,practice,1,1,html-keyboard-response,4,31177,0.0-1.0-0.3,anon_subject_18,659f04805339f753c1b65235,65a03fde5747bb3166d4efa7,0.22086302821812365,True,0,session-65a0406e32d44
2001,Could someone put the moon in a soda can?,0,practice,0,1,html-keyboard-response,5,33181,0.0-1.0-0.4,anon_subject_18,659f04805339f753c1b65235,65a03fde5747bb3166d4efa7,0.22086302821812365,True,0,session-65a0406e32d44
2720,Could someone lock a door with a day?,0,practice,0,1,html-keyboard-response,6,35902,0.0-1.0-0.5,anon_subject_18,659f04805339f753c1b65235,65a03fde5747bb3166d4efa7,0.22086302821812365,True,0,session-65a0406e32d44
2294,Could someone eat vegetables for dinner?,1,practice,1,1,html-keyboard-response,7,38198,0.0-1.0-0.6,anon_subject_18,659f04805339f753c1b65235,65a03fde5747bb3166d4efa7,0.22086302821812365,True,0,session-65a0406e32d44
2093,Could someone smash a pumpkin with sadness?,0,practice,0,1,html-keyboard-response,8,40292,0.0-1.0-0.7,anon_subject_18,659f04805339f753c1b65235,65a03fde5747bb3166d4efa7,0.22086302821812365,True,0,session-65a0406e32d44
3971,Could someone drink a glass of water?,1,practice,1,1,html-keyboard-response,9,47355,0.0-1.1-0.8,anon_subject_18,659f04805339f753c1b65235,65a03fde5747bb3166d4efa7,0.22086302821812365,True,1,session-65a0406e32d44
3914,Could someone move furniture with their mind?,0,practice,0,1,html-keyboard-response,10,51271,0.0-1.1-0.9,anon_subject_18,659f04805339f753c1b65235,65a03fde5747bb3166d4efa7,0.22086302821812365,True,1,session-65a0406e32d44
1844,Could someone find an alligator under their bed?,1,practice,1,1,html-keyboard-response,11,53116,0.0-1.1-0.10,anon_subject_18,659f04805339f753c1b65235,65a03fde5747bb3166d4efa7,0.22086302821812365,True,1,session-65a0406e32d44
2341,Could someone pour a glass of honey?,1,practice,1,1,html-keyboard-response,12,55458,0.0-1.1-0.11,anon_subject_18,659f04805339f753c1b65235,65a03fde5747bb3166d4efa7,0.22086302821812365,True,1,session-65a0406e32d44
1460,Could someone put the moon in a soda can?,0,practice,0,1,html-keyboard-response,13,56918,0.0-1.1-0.12,anon_subject_18,659f04805339f753c1b65235,65a03fde5747bb3166d4efa7,0.22086302821812365,True,1,session-65a0406e32d44
2158,Could someone lock a door with a day?,0,practice,0,1,html-keyboard-response,14,59077,0.0-1.1-0.13,anon_subject_18,659f04805339f753c1b65235,65a03fde5747bb3166d4efa7,0.22086302821812365,True,1,session-65a0406e32d44
1374,Could someone eat vegetables for dinner?,1,practice,1,1,html-keyboard-response,15,60452,0.0-1.1-0.14,anon_subject_18,659f04805339f753c1b65235,65a03fde5747bb3166d4efa7,0.22086302821812365,True,1,session-65a0406e32d44
2765,Could someone smash a pumpkin with sadness?,0,practice,0,1,html-keyboard-response,16,63217,0.0-1.1-0.15,anon_subject_18,659f04805339f753c1b65235,65a03fde5747bb3166d4efa7,0.22086302821812365,True,1,session-65a0406e32d44
2438,Could someone drink a glass of water?,1,practice,1,1,html-keyboard-response,1,17736,0.0-1.0-0.0,anon_subject_115,659f04805339f753c1b65235,65a03f5a9b6bc005fb6bdd8c,0.023534266892762945,True,0,session-65a042c51f700
2719,Could someone move furniture with their mind?,0,practice,0,1,html-keyboard-response,2,20456,0.0-1.0-0.1,anon_subject_115,659f04805339f753c1b65235,65a03f5a9b6bc005fb6bdd8c,0.023534266892762945,True,0,session-65a042c51f700
1649,Could someone find an alligator under their bed?,1,practice,1,1,html-keyboard-response,3,22107,0.0-1.0-0.2,anon_subject_115,659f04805339f753c1b65235,65a03f5a9b6bc005fb6bdd8c,0.023534266892762945,True,0,session-65a042c51f700
1659,Could someone pour a glass of honey?,1,practice,1,1,html-keyboard-response,4,23767,0.0-1.0-0.3,anon_subject_115,659f04805339f753c1b65235,65a03f5a9b6bc005fb6bdd8c,0.023534266892762945,True,0,session-65a042c51f700
1822,Could someone put the moon in a soda can?,0,practice,0,1,html-keyboard-response,5,25590,0.0-1.0-0.4,anon_subject_115,659f04805339f753c1b65235,65a03f5a9b6bc005fb6bdd8c,0.023534266892762945,True,0,session-65a042c51f700
1850,Could someone lock a door with a day?,0,practice,0,1,html-keyboard-response,6,27441,0.0-1.0-0.5,anon_subject_115,659f04805339f753c1b65235,65a03f5a9b6bc005fb6bdd8c,0.023534266892762945,True,0,session-65a042c51f700
1412,Could someone eat vegetables for dinner?,1,practice,1,1,html-keyboard-response,7,28854,0.0-1.0-0.6,anon_subject_115,659f04805339f753c1b65235,65a03f5a9b6bc005fb6bdd8c,0.023534266892762945,True,0,session-65a042c51f700
1782,Could someone smash a pumpkin with sadness?,0,practice,0,1,html-keyboard-response,8,30637,0.0-1.0-0.7,anon_subject_115,659f04805339f753c1b65235,65a03f5a9b6bc005fb6bdd8c,0.023534266892762945,True,0,session-65a042c51f700
3213,Could someone drink a glass of water?,1,practice,1,1,html-keyboard-response,1,26057,0.0-1.0-0.0,anon_subject_273,659f04805339f753c1b65235,65a03edbe1f78d9853e38d4a,0.06950995915245839,True,0,session-65a03fbee4532
1751,Could someone move furniture with their mind?,0,practice,0,1,html-keyboard-response,2,27809,0.0-1.0-0.1,anon_subject_273,659f04805339f753c1b65235,65a03edbe1f78d9853e38d4a,0.06950995915245839,True,0,session-65a03fbee4532
1851,Could someone find an alligator under their bed?,0,practice,1,1,html-keyboard-response,3,29660,0.0-1.0-0.2,anon_subject_273,659f04805339f753c1b65235,65a03edbe1f78d9853e38d4a,0.06950995915245839,False,0,session-65a03fbee4532
1940,Could someone pour a glass of honey?,1,practice,1,1,html-keyboard-response,4,31601,0.0-1.0-0.3,anon_subject_273,659f04805339f753c1b65235,65a03edbe1f78d9853e38d4a,0.06950995915245839,True,0,session-65a03fbee4532
1607,Could someone put the moon in a soda can?,0,practice,0,1,html-keyboard-response,5,33208,0.0-1.0-0.4,anon_subject_273,659f04805339f753c1b65235,65a03edbe1f78d9853e38d4a,0.06950995915245839,True,0,session-65a03fbee4532
2248,Could someone lock a door with a day?,0,practice,0,1,html-keyboard-response,6,35456,0.0-1.0-0.5,anon_subject_273,659f04805339f753c1b65235,65a03edbe1f78d9853e38d4a,0.06950995915245839,True,0,session-65a03fbee4532
1472,Could someone eat vegetables for dinner?,1,practice,1,1,html-keyboard-response,7,36928,0.0-1.0-0.6,anon_subject_273,659f04805339f753c1b65235,65a03edbe1f78d9853e38d4a,0.06950995915245839,True,0,session-65a03fbee4532
1632,Could someone smash a pumpkin with sadness?,0,practice,0,1,html-keyboard-response,8,38561,0.0-1.0-0.7,anon_subject_273,659f04805339f753c1b65235,65a03edbe1f78d9853e38d4a,0.06950995915245839,True,0,session-65a03fbee4532
2688,Could someone drink a glass of water?,1,practice,1,1,html-keyboard-response,9,44129,0.0-1.1-0.8,anon_subject_273,659f04805339f753c1b65235,65a03edbe1f78d9853e38d4a,0.06950995915245839,True,1,session-65a03fbee4532
3602,Could someone move furniture with their mind?,0,practice,0,1,html-keyboard-response,10,47731,0.0-1.1-0.9,anon_subject_273,659f04805339f753c1b65235,65a03edbe1f78d9853e38d4a,0.06950995915245839,True,1,session-65a03fbee4532
1502,Could someone find an alligator under their bed?,0,practice,1,1,html-keyboard-response,11,49233,0.0-1.1-0.10,anon_subject_273,659f04805339f753c1b65235,65a03edbe1f78d9853e38d4a,0.06950995915245839,False,1,session-65a03fbee4532
3113,Could someone pour a glass of honey?,1,practice,1,1,html-keyboard-response,12,52347,0.0-1.1-0.11,anon_subject_273,659f04805339f753c1b65235,65a03edbe1f78d9853e38d4a,0.06950995915245839,True,1,session-65a03fbee4532
