subject_id,study_id,session_id,trial_index,internal_node_id,time_elapsed,rt,stimulus,response,item_id,original_item_id,prefix,infinitive_prefix,expt_prefix,sentence_prefix,probable,improbable,impossible_physics,impossible_magic,inconceivable_syntactic,inconceivable_semantic,prefix_type,task_type,trial_type,rng_seed,response_label,condition,query,session_file_id,response_correct,rt_normalized
anon_subject_28,659f04805339f753c1b65235,65a05a6f2bb7751b509056c3,26,0.0-3.0-0.8,64491,1934,"<div style=""font-size:20px;""><p>Could someone seal a box using jokes?</p></div>",0,9,17,Sealing a box using,seal a box using,Can you seal a box using,[NP] sealed a box using,tape,magnets,wine,sorcery,do,jokes,tool,critical,html-keyboard-response,0.2319245361945907,no,inconceivable_semantic,Could someone seal a box using jokes?,session-65a05b470364e,True,0.004625905826960664
anon_subject_28,659f04805339f753c1b65235,65a05a6f2bb7751b509056c3,28,0.0-3.0-0.9,66859,1362,"<div style=""font-size:20px;""><p>Could someone hide a gift using a closet?</p></div>",1,17,29,Hiding a gift using,hide a gift using,Can you hide a gift using,[NP] hid a gift using,a closet,a tarp,a cloud,invisibility,during,concepts,tool,critical,html-keyboard-response,0.2319245361945907,yes,probable,Could someone hide a gift using a closet?,session-65a05b470364e,True,-0.6757787569499919
anon_subject_28,659f04805339f753c1b65235,65a05a6f2bb7751b509056c3,30,0.0-3.0-0.10,69244,1377,"<div style=""font-size:20px;""><p>Could someone knit a scarf using for?</p></div>",0,15,27,Knitting a scarf using,knit a scarf using,Can you knit a scarf using,[NP] knitted a scarf using,yarn,wire,lava,telepathy,for,sadness,material,critical,html-keyboard-response,0.2319245361945907,no,inconceivable_syntactic,Could someone knit a scarf using for?,session-65a05b470364e,True,-0.6579359773317152
anon_subject_28,659f04805339f753c1b65235,65a05a6f2bb7751b509056c3,32,0.0-3.0-0.11,71707,1456,"<div style=""font-size:20px;""><p>Could someone fly a kite using witchcraft?</p></div>",0,4,7,Flying a kite using,fly a kite using,Can you fly a kite using,[NP] flew a kite using,string,dental floss,lead,witchcraft,give,a sound,tool,critical,html-keyboard-response,0.2319245361945907,no,impossible_magic,Could someone fly a kite using witchcraft?,session-65a05b470364e,True,-0.5639640046754578
anon_subject_28,659f04805339f753c1b65235,65a05a6f2bb7751b509056c3,34,0.0-3.0-0.12,74588,1872,"<div style=""font-size:20px;""><p>Could someone shovel a driveway full of snow?</p></div>",1,13,25,Shoveling a driveway full of,shovel a driveway full of,Can you shovel a driveway full of,[NP] shoveled a driveway full of,snow,ice,sunshine,ogres,except,rumors,material,critical,html-keyboard-response,0.2319245361945907,yes,probable,Could someone shovel a driveway full of snow?,session-65a05b470364e,True,-0.06912424992858315
anon_subject_28,659f04805339f753c1b65235,65a05a6f2bb7751b509056c3,36,0.0-3.0-0.13,76954,1361,"<div style=""font-size:20px;""><p>Could someone chill a drink using snow?</p></div>",1,2,4,Chilling a drink using,chill a drink using,Can you chill a drink using,[NP] chilled a drink using,ice,snow,fire,pixies,at,tomorrow,tool,critical,html-keyboard-response,0.2319245361945907,yes,improbable,Could someone chill a drink using snow?,session-65a05b470364e,True,-0.6769682755912104
anon_subject_28,659f04805339f753c1b65235,65a05a6f2bb7751b509056c3,38,0.0-3.0-0.14,79547,1587,"<div style=""font-size:20px;""><p>Could someone construct a tower using concrete?</p></div>",1,14,26,Constructing a tower using,construct a tower using,Can you construct a tower using,[NP] constructed a tower using,concrete,blocks,a lake,[POSS] mind,while,laughter,material,critical,html-keyboard-response,0.2319245361945907,yes,probable,Could someone construct a tower using concrete?,session-65a05b470364e,True,-0.408137062675841
anon_subject_28,659f04805339f753c1b65235,65a05a6f2bb7751b509056c3,40,0.0-3.0-0.15,81962,1410,"<div style=""font-size:20px;""><p>Could someone paint a house using questions?</p></div>",0,8,14,Painting a house using,paint a house using,Can you paint a house using,[NP] painted a house using,a brush,a mop,a planet,incantations,before,questions,tool,critical,html-keyboard-response,0.2319245361945907,no,inconceivable_semantic,Could someone paint a house using questions?,session-65a05b470364e,True,-0.6186818621715064
anon_subject_28,659f04805339f753c1b65235,65a05a6f2bb7751b509056c3,42,0.0-3.0-0.16,85340,2370,"<div style=""font-size:20px;""><p>Could someone bake a cake using a refrigerator?</p></div>",1,1,1,Baking a cake using,bake a cake using,Can you bake a cake using,[NP] baked a cake using,an oven,an airfryer,a refrigerator,superpowers,grasp,anger,tool,critical,html-keyboard-response,0.2319245361945907,yes,impossible_physics,Could someone bake a cake using a refrigerator?,session-65a05b470364e,False,0.5232560333982043
anon_subject_28,659f04805339f753c1b65235,65a05a6f2bb7751b509056c3,44,0.0-3.0-0.17,89370,3024,"<div style=""font-size:20px;""><p>Could someone craft a bowl out of smoke?</p></div>",0,5,8,Crafting a bowl out of,craft a bowl out of,Can you craft a bowl out of,[NP] crafted a bowl out of,clay,mud,smoke,auras,forget,friction,material,critical,html-keyboard-response,0.2319245361945907,no,impossible_physics,Could someone craft a bowl out of smoke?,session-65a05b470364e,True,1.3012012247550697
anon_subject_75,659f04805339f753c1b65235,65a0478029b65b56eb97c721,10,0.0-3.0-0.0,58513,1998,"<div style=""font-size:20px;""><p>Could someone hide a gift using during?</p></div>",0,17,29,Hiding a gift using,hide a gift using,Can you hide a gift using,[NP] hid a gift using,a closet,a tarp,a cloud,invisibility,during,concepts,tool,critical,html-keyboard-response,0.2754083449016684,no,inconceivable_syntactic,Could someone hide a gift using during?,session-65a04919e5681,True,-0.6416464027908357
anon_subject_75,659f04805339f753c1b65235,65a0478029b65b56eb97c721,12,0.0-3.0-0.1,61417,1889,"<div style=""font-size:20px;""><p>Could someone wash their hair with though?</p></div>",0,16,28,Washing your hair with,wash your hair with,Can you wash your hair with,[NP] washed [POSS] hair with,shampoo,detergent,air,mermaids,though,minutes,tool,critical,html-keyboard-response,0.2754083449016684,no,inconceivable_syntactic,Could someone wash their hair with though?,session-65a04919e5681,True,-0.6836184719471877
anon_subject_75,659f04805339f753c1b65235,65a0478029b65b56eb97c721,14,0.0-3.0-0.2,63969,1537,"<div style=""font-size:20px;""><p>Could someone draw a picture using always?</p></div>",0,18,30,Drawing a picture using,draw a picture using,Can you draw a picture using,[NP] drew a picture using,a pencil,lipstick,a mountain,magic,always,a smell,tool,critical,html-keyboard-response,0.2754083449016684,no,inconceivable_syntactic,Could someone draw a picture using always?,session-65a04919e5681,True,-0.8191613007823793
anon_subject_75,659f04805339f753c1b65235,65a0478029b65b56eb97c721,16,0.0-3.0-0.3,67217,2234,"<div style=""font-size:20px;""><p>Could someone shovel a driveway full of rumors?</p></div>",0,13,25,Shoveling a driveway full of,shovel a driveway full of,Can you shovel a driveway full of,[NP] shoveled a driveway full of,snow,ice,sunshine,ogres,except,rumors,material,critical,html-keyboard-response,0.2754083449016684,no,inconceivable_semantic,Could someone shovel a driveway full of rumors?,session-65a04919e5681,True,-0.5507710970945141
anon_subject_75,659f04805339f753c1b65235,65a0478029b65b56eb97c721,18,0.0-3.0-0.4,72759,4526,"<div style=""font-size:20px;""><p>Could someone craft a bowl out of mud?</p></div>",1,5,8,Crafting a bowl out of,craft a bowl out of,Can you craft a bowl out of,[NP] crafted a bowl out of,clay,mud,smoke,auras,forget,friction,material,critical,html-keyboard-response,0.2754083449016684,yes,improbable,Could someone craft a bowl out of mud?,session-65a04919e5681,True,0.33179754975281256
anon_subject_75,659f04805339f753c1b65235,65a0478029b65b56eb97c721,20,0.0-3.0-0.5,76273,2505,"<div style=""font-size:20px;""><p>Could someone construct a castle using bricks?</p></div>",1,10,20,Constructing a castle using,construct a castle using,Can you construct a castle using,[NP] constructed a castle using,bricks,gems,a star,wizardry,follow,boredom,tool,critical,html-keyboard-response,0.2754083449016684,yes,probable,Could someone construct a castle using bricks?,session-65a04919e5681,True,-0.4464185214856025
anon_subject_75,659f04805339f753c1b65235,65a0478029b65b56eb97c721,22,0.0-3.0-0.6,79177,1899,"<div style=""font-size:20px;""><p>Could someone tow a car using a horse?</p></div>",1,11,22,Towing a car using,tow a car using,Can you tow a car using,[NP] towed a car using,a truck,a horse,a butterfly,aliens,then,freedom,tool,critical,html-keyboard-response,0.2754083449016684,yes,improbable,Could someone tow a car using a horse?,session-65a04919e5681,True,-0.6797678234007334
anon_subject_75,659f04805339f753c1b65235,65a0478029b65b56eb97c721,24,0.0-3.0-0.7,81943,1754,"<div style=""font-size:20px;""><p>Could someone chill a drink using fire?</p></div>",0,2,4,Chilling a drink using,chill a drink using,Can you chill a drink using,[NP] chilled a drink using,ice,snow,fire,pixies,at,tomorrow,tool,critical,html-keyboard-response,0.2754083449016684,no,impossible_physics,Could someone chill a drink using fire?,session-65a04919e5681,True,-0.7356022273243208
anon_subject_75,659f04805339f753c1b65235,65a0478029b65b56eb97c721,26,0.0-3.0-0.8,85297,2337,"<div style=""font-size:20px;""><p>Could someone paint a house using incantations?</p></div>",0,8,14,Painting a house using,paint a house using,Can you paint a house using,[NP] painted a house using,a brush,a mop,a planet,incantations,before,questions,tool,critical,html-keyboard-response,0.2754083449016684,no,impossible_magic,Could someone paint a house using incantations?,session-65a04919e5681,True,-0.5111094170660349
anon_subject_75,659f04805339f753c1b65235,65a0478029b65b56eb97c721,28,0.0-3.0-0.9,90160,3854,"<div style=""font-size:20px;""><p>Could someone knit a scarf using sadness?</p></div>",0,15,27,Knitting a scarf using,knit a scarf using,Can you knit a scarf using,[NP] knitted a scarf using,yarn,wire,lava,telepathy,for,sadness,material,critical,html-keyboard-response,0.2754083449016684,no,inconceivable_semantic,Could someone knit a scarf using sadness?,session-65a04919e5681,True,0.07303396743108326
anon_subject_75,659f04805339f753c1b65235,65a0478029b65b56eb97c721,30,0.0-3.0-0.10,97393,6228,"<div style=""font-size:20px;""><p>Could someone wash dishes using lightning?</p></div>",0,3,5,Washing dishes using,wash dishes using,Can you wash dishes using,[NP] washed dishes using,soap,rain,lightning,fairies,fell,arithmetic,tool,critical,html-keyboard-response,0.2754083449016684,no,impossible_physics,Could someone wash dishes using lightning?,session-65a04919e5681,True,0.9871779323593353
anon_subject_75,659f04805339f753c1b65235,65a0478029b65b56eb97c721,32,0.0-3.0-0.11,101961,3552,"<div style=""font-size:20px;""><p>Could someone bake a cake using a refrigerator?</p></div>",0,1,1,Baking a cake using,bake a cake using,Can you bake a cake using,[NP] baked a cake using,an oven,an airfryer,a refrigerator,superpowers,grasp,anger,tool,critical,html-keyboard-response,0.2754083449016684,no,impossible_physics,Could someone bake a cake using a refrigerator?,session-65a04919e5681,True,-0.04325561867183675
anon_subject_75,659f04805339f753c1b65235,65a0478029b65b56eb97c721,34,0.0-3.0-0.12,107527,4550,"<div style=""font-size:20px;""><p>Could someone brew coffee using water?</p></div>",1,7,13,Brewing coffee using,brew coffee using,Can you brew coffee using,[NP] brewed coffee using,water,soda,glue,lightsabers,into,numbers,tool,critical,html-keyboard-response,0.2754083449016684,yes,probable,Could someone brew coffee using water?,session-65a04919e5681,True,0.3410391062643029
anon_subject_75,659f04805339f753c1b65235,65a0478029b65b56eb97c721,36,0.0-3.0-0.13,110448,1907,"<div style=""font-size:20px;""><p>Could someone start a fire using kindling?</p></div>",1,12,23,Starting a fire using,start a fire using,Can you start a fire using,[NP] started a fire using,kindling,furniture,milk,enchantments,sometimes,traffic,tool,critical,html-keyboard-response,0.2754083449016684,yes,probable,Could someone start a fire using kindling?,session-65a04919e5681,True,-0.67668730456357
anon_subject_75,659f04805339f753c1b65235,65a0478029b65b56eb97c721,38,0.0-3.0-0.14,112968,1508,"<div style=""font-size:20px;""><p>Could someone construct a tower using laughter?</p></div>",0,14,26,Constructing a tower using,construct a tower using,Can you construct a tower using,[NP] constructed a tower using,concrete,blocks,a lake,[POSS] mind,while,laughter,material,critical,html-keyboard-response,0.2754083449016684,no,inconceivable_semantic,Could someone construct a tower using laughter?,session-65a04919e5681,True,-0.8303281815670968
anon_subject_75,659f04805339f753c1b65235,65a0478029b65b56eb97c721,40,0.0-3.0-0.15,118026,4042,"<div style=""font-size:20px;""><p>Could someone seal a box using magnets?</p></div>",1,9,17,Sealing a box using,seal a box using,Can you seal a box using,[NP] sealed a box using,tape,magnets,wine,sorcery,do,jokes,tool,critical,html-keyboard-response,0.2754083449016684,yes,improbable,Could someone seal a box using magnets?,session-65a04919e5681,True,0.1454261601044242
anon_subject_75,659f04805339f753c1b65235,65a0478029b65b56eb97c721,42,0.0-3.0-0.16,128353,9323,"<div style=""font-size:20px;""><p>Could someone fly a kite using witchcraft?</p></div>",1,4,7,Flying a kite using,fly a kite using,Can you fly a kite using,[NP] flew a kite using,string,dental floss,lead,witchcraft,give,a sound,tool,critical,html-keyboard-response,0.2754083449016684,yes,impossible_magic,Could someone fly a kite using witchcraft?,session-65a04919e5681,False,2.1789536574869426
anon_subject_75,659f04805339f753c1b65235,65a0478029b65b56eb97c721,44,0.0-3.0-0.17,139672,10315,"<div style=""font-size:20px;""><p>Could someone grow vegetables in a potion?</p></div>",0,6,9,Growing vegetables in,grow vegetables in,Can you grow vegetables in,[NP] grew vegetables in,soil,sand,bleach,a potion,become,justice,material,critical,html-keyboard-response,0.2754083449016684,no,impossible_magic,Could someone grow vegetables in a potion?,session-65a04919e5681,True,2.5609379932952097
anon_subject_51,659f04805339f753c1b65235,65a03fae15177d3861dbe570,10,0.0-3.0-0.0,40820,2311,"<div style=""font-size:20px;""><p>Could someone draw a picture using a smell?</p></div>",0,18,30,Drawing a picture using,draw a picture using,Can you draw a picture using,[NP] drew a picture using,a pencil,lipstick,a mountain,magic,always,a smell,tool,critical,html-keyboard-response,0.3763055864166535,no,inconceivable_semantic,Could someone draw a picture using a smell?,session-65a04040ce87a,True,-0.6054549244951746
anon_subject_51,659f04805339f753c1b65235,65a03fae15177d3861dbe570,12,0.0-3.0-0.1,44402,2575,"<div style=""font-size:20px;""><p>Could someone brew coffee using into?</p></div>",0,7,13,Brewing coffee using,brew coffee using,Can you brew coffee using,[NP] brewed coffee using,water,soda,glue,lightsabers,into,numbers,tool,critical,html-keyboard-response,0.3763055864166535,no,inconceivable_syntactic,Could someone brew coffee using into?,session-65a04040ce87a,True,-0.3576834982808214
anon_subject_51,659f04805339f753c1b65235,65a03fae15177d3861dbe570,14,0.0-3.0-0.2,50557,5153,"<div style=""font-size:20px;""><p>Could someone paint a house using before?</p></div>",0,8,14,Painting a house using,paint a house using,Can you paint a house using,[NP] painted a house using,a brush,a mop,a planet,incantations,before,questions,tool,critical,html-keyboard-response,0.3763055864166535,no,inconceivable_syntactic,Could someone paint a house using before?,session-65a04040ce87a,True,2.061842019827521
anon_subject_51,659f04805339f753c1b65235,65a03fae15177d3861dbe570,16,0.0-3.0-0.3,54877,3319,"<div style=""font-size:20px;""><p>Could someone shovel a driveway full of except?</p></div>",1,13,25,Shoveling a driveway full of,shovel a driveway full of,Can you shovel a driveway full of,[NP] shoveled a driveway full of,snow,ice,sunshine,ogres,except,rumors,material,critical,html-keyboard-response,0.3763055864166535,yes,inconceivable_syntactic,Could someone shovel a driveway full of except?,session-65a04040ce87a,False,0.3405814301414465
