rt,stimulus,response,trial_type,trial_index,time_elapsed,internal_node_id,subject_id,study_id,session_id,rng_seed,session_file_id,task,success,completion_time,exp_type
,"
  <div style=""font-size:20px;"">
      <p>Your response has been logged.</p>
  </div>
  ",,html-keyboard-response,37.0,77959.0,0.0-3.0-1.13,anon_subject_28,659f04805339f753c1b65235,65a05a6f2bb7751b509056c3,0.23192453619459075,session-65a05b470364e,prompt,,,
,"
  <div style=""font-size:20px;"">
      <p>Your response has been logged.</p>
  </div>
  ",,html-keyboard-response,39.0,80550.0,0.0-3.0-1.14,anon_subject_28,659f04805339f753c1b65235,65a05a6f2bb7751b509056c3,0.23192453619459075,session-65a05b470364e,prompt,,,
,"
  <div style=""font-size:20px;"">
      <p>Your response has been logged.</p>
  </div>
  ",,html-keyboard-response,41.0,82965.0,0.0-3.0-1.15,anon_subject_28,659f04805339f753c1b65235,65a05a6f2bb7751b509056c3,0.23192453619459075,session-65a05b470364e,prompt,,,
,"
  <div style=""font-size:20px;"">
      <p>Your response has been logged.</p>
  </div>
  ",,html-keyboard-response,43.0,86343.0,0.0-3.0-1.16,anon_subject_28,659f04805339f753c1b65235,65a05a6f2bb7751b509056c3,0.23192453619459075,session-65a05b470364e,prompt,,,
,"
  <div style=""font-size:20px;"">
      <p>Your response has been logged.</p>
  </div>
  ",,html-keyboard-response,45.0,90373.0,0.0-3.0-1.17,anon_subject_28,659f04805339f753c1b65235,65a05a6f2bb7751b509056c3,0.23192453619459075,session-65a05b470364e,prompt,,,
,,,,,,,,,,,session-65a05b470364e,,True,2024-01-11T21:19:07.816Z,gesture-beat-expt-pilot
15479.0,"
    <div class=""jspsych-content"" align=left style=""width:100%;text-align: left;"">
    <p>Congratulations, you finished the practice trials! Now we will move on to the experiment.</p>
    <p>Remember, your task is the following:
    <p>
    <ul>
      <li>Read each question carefully.</li>
      <li>Answer whether the thing in the question can or cannot be done, based on what is possible given the physical laws of the real world.</li>
      <li>You will answer by pressing the <b>""1""</b> key for YES, or the <b>""0""</b> key for NO.</li>
      <li>Respond as quickly as you can.</li>
    </ul>
    <br>
  <p>Press SPACEBAR to begin the experiment.</p>
  </div>", ,html-keyboard-response,41.0,151243.0,0.0-2.0,anon_subject_48,659f04805339f753c1b65235,65a05a84c58774cde45fed65,0.419133092128984,session-65a05b7603cc7,,,,
,"
  <div style=""font-size:20px;"">
      <p>Your response has been logged.</p>
  </div>
  ",,html-keyboard-response,43.0,154294.0,0.0-3.0-1.0,anon_subject_48,659f04805339f753c1b65235,65a05a84c58774cde45fed65,0.419133092128984,session-65a05b7603cc7,prompt,,,
,"
  <div style=""font-size:20px;"">
      <p>Your response has been logged.</p>
  </div>
  ",,html-keyboard-response,45.0,158503.0,0.0-3.0-1.1,anon_subject_48,659f04805339f753c1b65235,65a05a84c58774cde45fed65,0.419133092128984,session-65a05b7603cc7,prompt,,,
,"
  <div style=""font-size:20px;"">
      <p>Your response has been logged.</p>
  </div>
  ",,html-keyboard-response,47.0,163699.0,0.0-3.0-1.2,anon_subject_48,659f04805339f753c1b65235,65a05a84c58774cde45fed65,0.419133092128984,session-65a05b7603cc7,prompt,,,
,"
  <div style=""font-size:20px;"">
      <p>Your response has been logged.</p>
  </div>
  ",,html-keyboard-response,49.0,166382.0,0.0-3.0-1.3,anon_subject_48,659f04805339f753c1b65235,65a05a84c58774cde45fed65,0.419133092128984,session-65a05b7603cc7,prompt,,,
,"
  <div style=""font-size:20px;"">
      <p>Your response has been logged.</p>
  </div>
  ",,html-keyboard-response,51.0,169110.0,0.0-3.0-1.4,anon_subject_48,659f04805339f753c1b65235,65a05a84c58774cde45fed65,0.419133092128984,session-65a05b7603cc7,prompt,,,
,"
  <div style=""font-size:20px;"">
      <p>Your response has been logged.</p>
  </div>
  ",,html-keyboard-response,53.0,171880.0,0.0-3.0-1.5,anon_subject_48,659f04805339f753c1b65235,65a05a84c58774cde45fed65,0.419133092128984,session-65a05b7603cc7,prompt,,,
,"
  <div style=""font-size:20px;"">
      <p>Your response has been logged.</p>
  </div>
  ",,html-keyboard-response,55.0,174549.0,0.0-3.0-1.6,anon_subject_48,659f04805339f753c1b65235,65a05a84c58774cde45fed65,0.419133092128984,session-65a05b7603cc7,prompt,,,
,"
  <div style=""font-size:20px;"">
      <p>Your response has been logged.</p>
  </div>
  ",,html-keyboard-response,57.0,177507.0,0.0-3.0-1.7,anon_subject_48,659f04805339f753c1b65235,65a05a84c58774cde45fed65,0.419133092128984,session-65a05b7603cc7,prompt,,,
,"
  <div style=""font-size:20px;"">
      <p>Your response has been logged.</p>
  </div>
  ",,html-keyboard-response,59.0,179798.0,0.0-3.0-1.8,anon_subject_48,659f04805339f753c1b65235,65a05a84c58774cde45fed65,0.419133092128984,session-65a05b7603cc7,prompt,,,
,"
  <div style=""font-size:20px;"">
      <p>Your response has been logged.</p>
  </div>
  ",,html-keyboard-response,61.0,183145.0,0.0-3.0-1.9,anon_subject_48,659f04805339f753c1b65235,65a05a84c58774cde45fed65,0.419133092128984,session-65a05b7603cc7,prompt,,,
,"
  <div style=""font-size:20px;"">
      <p>Your response has been logged.</p>
  </div>
  ",,html-keyboard-response,63.0,185797.0,0.0-3.0-1.10,anon_subject_48,659f04805339f753c1b65235,65a05a84c58774cde45fed65,0.419133092128984,session-65a05b7603cc7,prompt,,,
,"
  <div style=""font-size:20px;"">
      <p>Your response has been logged.</p>
  </div>
  ",,html-keyboard-response,65.0,189556.0,0.0-3.0-1.11,anon_subject_48,659f04805339f753c1b65235,65a05a84c58774cde45fed65,0.419133092128984,session-65a05b7603cc7,prompt,,,
,"
  <div style=""font-size:20px;"">
      <p>Your response has been logged.</p>
  </div>
  ",,html-keyboard-response,67.0,195218.0,0.0-3.0-1.12,anon_subject_48,659f04805339f753c1b65235,65a05a84c58774cde45fed65,0.419133092128984,session-65a05b7603cc7,prompt,,,
,"
  <div style=""font-size:20px;"">
      <p>Your response has been logged.</p>
  </div>
  ",,html-keyboard-response,69.0,198087.0,0.0-3.0-1.13,anon_subject_48,659f04805339f753c1b65235,65a05a84c58774cde45fed65,0.419133092128984,session-65a05b7603cc7,prompt,,,
,"
  <div style=""font-size:20px;"">
      <p>Your response has been logged.</p>
  </div>
  ",,html-keyboard-response,71.0,201087.0,0.0-3.0-1.14,anon_subject_48,659f04805339f753c1b65235,65a05a84c58774cde45fed65,0.419133092128984,session-65a05b7603cc7,prompt,,,
,"
  <div style=""font-size:20px;"">
      <p>Your response has been logged.</p>
  </div>
  ",,html-keyboard-response,73.0,204779.0,0.0-3.0-1.15,anon_subject_48,659f04805339f753c1b65235,65a05a84c58774cde45fed65,0.419133092128984,session-65a05b7603cc7,prompt,,,
,"
  <div style=""font-size:20px;"">
      <p>Your response has been logged.</p>
  </div>
  ",,html-keyboard-response,75.0,207297.0,0.0-3.0-1.16,anon_subject_48,659f04805339f753c1b65235,65a05a84c58774cde45fed65,0.419133092128984,session-65a05b7603cc7,prompt,,,
,"
  <div style=""font-size:20px;"">
      <p>Your response has been logged.</p>
  </div>
  ",,html-keyboard-response,77.0,210980.0,0.0-3.0-1.17,anon_subject_48,659f04805339f753c1b65235,65a05a84c58774cde45fed65,0.419133092128984,session-65a05b7603cc7,prompt,,,
,,,,,,,,,,,session-65a05b7603cc7,,True,2024-01-11T21:19:49.544Z,gesture-beat-expt-pilot
5110.0,"
    <div class=""jspsych-content"" align=left style=""width:100%;text-align: left;"">
    <p>Congratulations, you finished the practice trials! Now we will move on to the experiment.</p>
    <p>Remember, your task is the following:
    <p>
    <ul>
      <li>Read each question carefully.</li>
      <li>Answer whether the thing in the question can or cannot be done, based on what is possible given the physical laws of the real world.</li>
      <li>You will answer by pressing the <b>""1""</b> key for YES, or the <b>""0""</b> key for NO.</li>
      <li>Respond as quickly as you can.</li>
    </ul>
    <br>
  <p>Press SPACEBAR to begin the experiment.</p>
  </div>", ,html-keyboard-response,9.0,56513.0,0.0-2.0,anon_subject_75,659f04805339f753c1b65235,65a0478029b65b56eb97c721,0.27540834490166843,session-65a04919e5681,,,,
,"
  <div style=""font-size:20px;"">
      <p>Your response has been logged.</p>
  </div>
  ",,html-keyboard-response,11.0,59527.0,0.0-3.0-1.0,anon_subject_75,659f04805339f753c1b65235,65a0478029b65b56eb97c721,0.27540834490166843,session-65a04919e5681,prompt,,,
,"
  <div style=""font-size:20px;"">
      <p>Your response has been logged.</p>
  </div>
  ",,html-keyboard-response,13.0,62431.0,0.0-3.0-1.1,anon_subject_75,659f04805339f753c1b65235,65a0478029b65b56eb97c721,0.27540834490166843,session-65a04919e5681,prompt,,,
,"
  <div style=""font-size:20px;"">
      <p>Your response has been logged.</p>
  </div>
  ",,html-keyboard-response,15.0,64982.0,0.0-3.0-1.2,anon_subject_75,659f04805339f753c1b65235,65a0478029b65b56eb97c721,0.27540834490166843,session-65a04919e5681,prompt,,,
,"
  <div style=""font-size:20px;"">
      <p>Your response has been logged.</p>
  </div>
  ",,html-keyboard-response,17.0,68233.0,0.0-3.0-1.3,anon_subject_75,659f04805339f753c1b65235,65a0478029b65b56eb97c721,0.27540834490166843,session-65a04919e5681,prompt,,,
,"
  <div style=""font-size:20px;"">
      <p>Your response has been logged.</p>
  </div>
  ",,html-keyboard-response,19.0,73767.0,0.0-3.0-1.4,anon_subject_75,659f04805339f753c1b65235,65a0478029b65b56eb97c721,0.27540834490166843,session-65a04919e5681,prompt,,,
,"
  <div style=""font-size:20px;"">
      <p>Your response has been logged.</p>
  </div>
  ",,html-keyboard-response,21.0,77277.0,0.0-3.0-1.5,anon_subject_75,659f04805339f753c1b65235,65a0478029b65b56eb97c721,0.27540834490166843,session-65a04919e5681,prompt,,,
,"
  <div style=""font-size:20px;"">
      <p>Your response has been logged.</p>
  </div>
  ",,html-keyboard-response,23.0,80188.0,0.0-3.0-1.6,anon_subject_75,659f04805339f753c1b65235,65a0478029b65b56eb97c721,0.27540834490166843,session-65a04919e5681,prompt,,,
,"
  <div style=""font-size:20px;"">
      <p>Your response has been logged.</p>
  </div>
  ",,html-keyboard-response,25.0,82959.0,0.0-3.0-1.7,anon_subject_75,659f04805339f753c1b65235,65a0478029b65b56eb97c721,0.27540834490166843,session-65a04919e5681,prompt,,,
,"
  <div style=""font-size:20px;"">
      <p>Your response has been logged.</p>
  </div>
  ",,html-keyboard-response,27.0,86306.0,0.0-3.0-1.8,anon_subject_75,659f04805339f753c1b65235,65a0478029b65b56eb97c721,0.27540834490166843,session-65a04919e5681,prompt,,,
,"
  <div style=""font-size:20px;"">
      <p>Your response has been logged.</p>
  </div>
  ",,html-keyboard-response,29.0,91163.0,0.0-3.0-1.9,anon_subject_75,659f04805339f753c1b65235,65a0478029b65b56eb97c721,0.27540834490166843,session-65a04919e5681,prompt,,,
,"
  <div style=""font-size:20px;"">
      <p>Your response has been logged.</p>
  </div>
  ",,html-keyboard-response,31.0,98409.0,0.0-3.0-1.10,anon_subject_75,659f04805339f753c1b65235,65a0478029b65b56eb97c721,0.27540834490166843,session-65a04919e5681,prompt,,,
,"
  <div style=""font-size:20px;"">
      <p>Your response has been logged.</p>
  </div>
  ",,html-keyboard-response,33.0,102977.0,0.0-3.0-1.11,anon_subject_75,659f04805339f753c1b65235,65a0478029b65b56eb97c721,0.27540834490166843,session-65a04919e5681,prompt,,,
,"
  <div style=""font-size:20px;"">
      <p>Your response has been logged.</p>
  </div>
  ",,html-keyboard-response,35.0,108540.0,0.0-3.0-1.12,anon_subject_75,659f04805339f753c1b65235,65a0478029b65b56eb97c721,0.27540834490166843,session-65a04919e5681,prompt,,,
,"
  <div style=""font-size:20px;"">
      <p>Your response has been logged.</p>
  </div>
  ",,html-keyboard-response,37.0,111460.0,0.0-3.0-1.13,anon_subject_75,659f04805339f753c1b65235,65a0478029b65b56eb97c721,0.27540834490166843,session-65a04919e5681,prompt,,,
,"
  <div style=""font-size:20px;"">
      <p>Your response has been logged.</p>
  </div>
  ",,html-keyboard-response,39.0,113982.0,0.0-3.0-1.14,anon_subject_75,659f04805339f753c1b65235,65a0478029b65b56eb97c721,0.27540834490166843,session-65a04919e5681,prompt,,,
,"
  <div style=""font-size:20px;"">
      <p>Your response has been logged.</p>
  </div>
  ",,html-keyboard-response,41.0,119029.0,0.0-3.0-1.15,anon_subject_75,659f04805339f753c1b65235,65a0478029b65b56eb97c721,0.27540834490166843,session-65a04919e5681,prompt,,,
,"
  <div style=""font-size:20px;"">
      <p>Your response has been logged.</p>
  </div>
  ",,html-keyboard-response,43.0,129356.0,0.0-3.0-1.16,anon_subject_75,659f04805339f753c1b65235,65a0478029b65b56eb97c721,0.27540834490166843,session-65a04919e5681,prompt,,,
,"
  <div style=""font-size:20px;"">
      <p>Your response has been logged.</p>
  </div>
  ",,html-keyboard-response,45.0,140685.0,0.0-3.0-1.17,anon_subject_75,659f04805339f753c1b65235,65a0478029b65b56eb97c721,0.27540834490166843,session-65a04919e5681,prompt,,,
,,,,,,,,,,,session-65a04919e5681,,True,2024-01-11T20:01:29.630Z,gesture-beat-expt-pilot
3893.0,"
    <div class=""jspsych-content"" align=left style=""width:100%;text-align: left;"">
    <p>Congratulations, you finished the practice trials! Now we will move on to the experiment.</p>
    <p>Remember, your task is the following:
    <p>
    <ul>
      <li>Read each question carefully.</li>
      <li>Answer whether the thing in the question can or cannot be done, based on what is possible given the physical laws of the real world.</li>
      <li>You will answer by pressing the <b>""1""</b> key for YES, or the <b>""0""</b> key for NO.</li>
      <li>Respond as quickly as you can.</li>
    </ul>
    <br>
  <p>Press SPACEBAR to begin the experiment.</p>
  </div>", ,html-keyboard-response,9.0,38509.0,0.0-2.0,anon_subject_51,659f04805339f753c1b65235,65a03fae15177d3861dbe570,0.37630558641665357,session-65a04040ce87a,,,,
,"
  <div style=""font-size:20px;"">
      <p>Your response has been logged.</p>
  </div>
  ",,html-keyboard-response,11.0,41827.0,0.0-3.0-1.0,anon_subject_51,659f04805339f753c1b65235,65a03fae15177d3861dbe570,0.37630558641665357,session-65a04040ce87a,prompt,,,
,"
  <div style=""font-size:20px;"">
      <p>Your response has been logged.</p>
  </div>
  ",,html-keyboard-response,13.0,45403.0,0.0-3.0-1.1,anon_subject_51,659f04805339f753c1b65235,65a03fae15177d3861dbe570,0.37630558641665357,session-65a04040ce87a,prompt,,,
,"
  <div style=""font-size:20px;"">
      <p>Your response has been logged.</p>
  </div>
  ",,html-keyboard-response,15.0,51557.0,0.0-3.0-1.2,anon_subject_51,659f04805339f753c1b65235,65a03fae15177d3861dbe570,0.37630558641665357,session-65a04040ce87a,prompt,,,
,"
  <div style=""font-size:20px;"">
      <p>Your response has been logged.</p>
  </div>
  ",,html-keyboard-response,17.0,55878.0,0.0-3.0-1.3,anon_subject_51,659f04805339f753c1b65235,65a03fae15177d3861dbe570,0.37630558641665357,session-65a04040ce87a,prompt,,,
,"
  <div style=""font-size:20px;"">
      <p>Your response has been logged.</p>
  </div>
  ",,html-keyboard-response,19.0,59748.0,0.0-3.0-1.4,anon_subject_51,659f04805339f753c1b65235,65a03fae15177d3861dbe570,0.37630558641665357,session-65a04040ce87a,prompt,,,
,"
  <div style=""font-size:20px;"">
      <p>Your response has been logged.</p>
  </div>
  ",,html-keyboard-response,21.0,63460.0,0.0-3.0-1.5,anon_subject_51,659f04805339f753c1b65235,65a03fae15177d3861dbe570,0.37630558641665357,session-65a04040ce87a,prompt,,,
,"
  <div style=""font-size:20px;"">
      <p>Your response has been logged.</p>
  </div>
  ",,html-keyboard-response,23.0,67610.0,0.0-3.0-1.6,anon_subject_51,659f04805339f753c1b65235,65a03fae15177d3861dbe570,0.37630558641665357,session-65a04040ce87a,prompt,,,
,"
  <div style=""font-size:20px;"">
      <p>Your response has been logged.</p>
  </div>
  ",,html-keyboard-response,25.0,73694.0,0.0-3.0-1.7,anon_subject_51,659f04805339f753c1b65235,65a03fae15177d3861dbe570,0.37630558641665357,session-65a04040ce87a,prompt,,,
,"
  <div style=""font-size:20px;"">
      <p>Your response has been logged.</p>
  </div>
  ",,html-keyboard-response,27.0,79026.0,0.0-3.0-1.8,anon_subject_51,659f04805339f753c1b65235,65a03fae15177d3861dbe570,0.37630558641665357,session-65a04040ce87a,prompt,,,
,"
  <div style=""font-size:20px;"">
      <p>Your response has been logged.</p>
  </div>
  ",,html-keyboard-response,29.0,82721.0,0.0-3.0-1.9,anon_subject_51,659f04805339f753c1b65235,65a03fae15177d3861dbe570,0.37630558641665357,session-65a04040ce87a,prompt,,,
,"
  <div style=""font-size:20px;"">
      <p>Your response has been logged.</p>
  </div>
  ",,html-keyboard-response,31.0,86036.0,0.0-3.0-1.10,anon_subject_51,659f04805339f753c1b65235,65a03fae15177d3861dbe570,0.37630558641665357,session-65a04040ce87a,prompt,,,
,"
  <div style=""font-size:20px;"">
      <p>Your response has been logged.</p>
  </div>
  ",,html-keyboard-response,33.0,89136.0,0.0-3.0-1.11,anon_subject_51,659f04805339f753c1b65235,65a03fae15177d3861dbe570,0.37630558641665357,session-65a04040ce87a,prompt,,,
,"
  <div style=""font-size:20px;"">
      <p>Your response has been logged.</p>
  </div>
  ",,html-keyboard-response,35.0,91793.0,0.0-3.0-1.12,anon_subject_51,659f04805339f753c1b65235,65a03fae15177d3861dbe570,0.37630558641665357,session-65a04040ce87a,prompt,,,
,"
  <div style=""font-size:20px;"">
      <p>Your response has been logged.</p>
  </div>
  ",,html-keyboard-response,37.0,94653.0,0.0-3.0-1.13,anon_subject_51,659f04805339f753c1b65235,65a03fae15177d3861dbe570,0.37630558641665357,session-65a04040ce87a,prompt,,,
,"
  <div style=""font-size:20px;"">
      <p>Your response has been logged.</p>
  </div>
  ",,html-keyboard-response,39.0,99907.0,0.0-3.0-1.14,anon_subject_51,659f04805339f753c1b65235,65a03fae15177d3861dbe570,0.37630558641665357,session-65a04040ce87a,prompt,,,
,"
  <div style=""font-size:20px;"">
      <p>Your response has been logged.</p>
  </div>
  ",,html-keyboard-response,41.0,102812.0,0.0-3.0-1.15,anon_subject_51,659f04805339f753c1b65235,65a03fae15177d3861dbe570,0.37630558641665357,session-65a04040ce87a,prompt,,,
,"
  <div style=""font-size:20px;"">
      <p>Your response has been logged.</p>
  </div>
  ",,html-keyboard-response,43.0,106264.0,0.0-3.0-1.16,anon_subject_51,659f04805339f753c1b65235,65a03fae15177d3861dbe570,0.37630558641665357,session-65a04040ce87a,prompt,,,
,"
  <div style=""font-size:20px;"">
      <p>Your response has been logged.</p>
  </div>
  ",,html-keyboard-response,45.0,109857.0,0.0-3.0-1.17,anon_subject_51,659f04805339f753c1b65235,65a03fae15177d3861dbe570,0.37630558641665357,session-65a04040ce87a,prompt,,,
